driver_tag,timestamp,gps_speed,no_of_veh_det,overspeeding,acc_Z,at_estimates.nor,at_estimates.acc,at_estimates.brk,at_estimates.chosen
33,26,24.91666667,0,0,0.216490909,0.102079401165994,0.376975734417882,0.520944864416123,0.376975734417882
33,30,25.88888889,0,0,0.101563636,0.383351353596131,0.144287808037454,0.472360838366415,0.144287808037454
33,34,26.66666667,0,0,-0.416054545,0.323325812596656,0.105378438373472,0.571295749029872,0.571295749029872
33,38,26.58333333,1,0,-0.0784,0.319375791742405,0.19050662898872,0.490117579268875,0.490117579268875
33,42,26.75,0,0,0.102454545,0.297253671955618,0.139801596980639,0.562944731063744,0.139801596980639
33,49,29.36111111,1,0,-0.174618182,0.340442962211994,0.0795155075096115,0.580041530278395,0.580041530278395
33,52,29.27777778,1,0,-0.203127273,0.279528619744346,0.139813764121887,0.580657616133767,0.580657616133767
33,56,28.72222222,1,0,0.084636364,0.318079351918213,0.222540776888692,0.459379871193095,0.222540776888692
33,60,27.91666667,1,0,-0.1176,0.369657531764032,0.266012497243622,0.364329970992345,0.364329970992345
33,63,26.72222222,1,0,0.101563636,0.295467497510275,0.253360878858746,0.451171623630979,0.253360878858746
33,67,26.63888889,1,0,0.143436364,0.385494099288147,0.261715907027367,0.352789993684486,0.261715907027367
33,71,27.58333333,2,0,-0.034745455,0.354204852964074,0.176811322042248,0.468983824993678,0.354204852964074
33,74,28.97222222,2,0,-0.094436364,0.502474587496612,0.258205729641226,0.239319682862161,0.239319682862161
33,77,28.86111111,3,0,-0.153236364,0.25377317800744,0.168723293289196,0.577503528703364,0.577503528703364
33,81,28.83333333,2,0,-0.1372,0.273274420658433,0.158584842807247,0.568140736534321,0.568140736534321
33,84,27.86111111,2,0,-0.132745455,0.276393008990004,0.211033316970433,0.512573674039563,0.512573674039563
33,87,27.27777778,1,0,0.171945455,0.317855152738835,0.220610029426209,0.461534817834957,0.220610029426209
33,91,27.47222222,1,0,0.083745455,0.388085532022369,0.213371500856372,0.398542967121259,0.213371500856372
33,94,27.91666667,2,0,0.055236364,0.381099099737534,0.231256222553126,0.38764467770934,0.231256222553126
33,98,29.22222222,2,0,-0.130963636,0.359420120762029,0.158765531514092,0.481814347723879,0.481814347723879
33,102,27.86111111,2,0,0.010690909,0.284507529259201,0.273188970772518,0.442303499968281,0.284507529259201
33,106,28.27777778,3,0,-0.053454545,0.45771942338132,0.350647471948305,0.191633104670375,0.191633104670375
33,109,28.11111111,2,0,-0.133636364,0.254355705450047,0.151097104322684,0.594547190227268,0.594547190227268
33,113,27.41666667,1,0,-0.144327273,0.273555911656154,0.174537034968136,0.55190705337571,0.55190705337571
33,115,27.11111111,1,0,-0.051672727,0.279003076776298,0.170222536340059,0.550774386883643,0.550774386883643
33,119,26.97222222,1,0,0.065036364,0.277378747164465,0.165720144083949,0.556901108751587,0.165720144083949
33,123,27.22222222,2,0,-0.011581818,0.365043517035059,0.238824055426515,0.396132427538425,0.365043517035059
33,126,27.63888889,2,0,-0.006236364,0.464581637868871,0.345953759470466,0.189464602660663,0.464581637868871
33,130,27.66666667,2,0,0.011581818,0.452510994449414,0.377559177285716,0.16992982826487,0.452510994449414
33,133,27.69444444,2,0,0.094436364,0.45151882895562,0.389860464012724,0.158620707031655,0.389860464012724
33,136,28.97222222,2,0,0.261036364,0.414991995276956,0.209547147004574,0.37546085771847,0.209547147004574
33,140,31.88888889,2,0,-0.275290909,0.288810088713814,0.0631514026877678,0.648038508598419,0.648038508598419
33,144,32.13888889,2,0,-0.133636364,0.320687174946427,0.162469238737011,0.516843586316562,0.516843586316562
33,148,31.5,3,0,-0.024054545,0.309057866735113,0.229217051346974,0.461725081917914,0.309057866735113
33,151,31.0,2,0,0.011581818,0.477192957899379,0.392298147329799,0.130508894770822,0.477192957899379
33,155,30.33333333,3,0,-0.008909091,0.437433109813323,0.432111739734695,0.130455150451982,0.437433109813323
33,159,30.22222222,3,0,-0.101563636,0.455360797642406,0.380419473830191,0.164219728527403,0.164219728527403
33,163,30.41666667,2,0,0.234309091,0.327309257111861,0.200378528917626,0.472312213970513,0.200378528917626
33,166,31.30555556,0,0,-0.044545455,0.398300092756902,0.132490266486688,0.46920964075641,0.398300092756902
33,170,31.11111111,0,0,0.026727273,0.567868350784666,0.292586187332623,0.139545461882711,0.567868350784666
33,173,31.11111111,0,0,-0.042763636,0.56917528639149,0.262141840483416,0.168682873125095,0.56917528639149
33,176,30.88888889,0,0,0.003563636,0.564796422292063,0.29183963648971,0.143363941218227,0.564796422292063
33,180,30.77777778,0,0,-0.1568,0.5590400103963,0.258580204298426,0.182379785305274,0.182379785305274
33,183,30.52777778,0,0,-0.013363636,0.353149205540685,0.145786039224677,0.501064755234639,0.353149205540685
33,186,29.91666667,0,0,-0.074836364,0.541473761031688,0.307153112034892,0.151373126933421,0.151373126933421
33,190,28.97222222,0,0,-0.064145455,0.326329832161869,0.162398055219835,0.511272112618296,0.511272112618296
33,193,28.05555556,0,0,0.016036364,0.326766270327899,0.172030656015376,0.501203073656725,0.326766270327899
33,196,27.38888889,0,0,0.023163636,0.51434973194649,0.334571154833958,0.151079113219552,0.51434973194649
33,200,26.02777778,1,0,-0.025836364,0.436175234939999,0.427187726757994,0.136637038302007,0.436175234939999
33,203,25.66666667,2,0,0.024945455,0.435164817327915,0.408774059962081,0.156061122710004,0.435164817327915
33,207,26.61111111,1,0,0.104236364,0.490547207092612,0.2980365092746,0.211416283632788,0.2980365092746
33,211,28.61111111,1,0,-0.145218182,0.333824271059876,0.108355816761953,0.557819912178171,0.557819912178171
33,214,29.16666667,1,0,-0.159472727,0.257058705361916,0.11810412950617,0.624837165131914,0.624837165131914
33,218,28.52777778,1,0,-0.099781818,0.279356329946111,0.191104019614606,0.529539650439283,0.529539650439283
33,221,28.13888889,1,0,-0.079290909,0.276008619635973,0.164914416946972,0.559076963417055,0.559076963417055
33,224,26.83333333,1,0,-0.034745455,0.280048196878777,0.223476250065713,0.496475553055509,0.280048196878777
33,228,25.69444444,1,0,7.73e-19,0.427939113836984,0.437642286310784,0.134418599852232,0.427939113836984
33,231,25.77777778,1,0,0.065036364,0.489017551175723,0.335426920046247,0.17555552877803,0.335426920046247
33,235,26.19444444,0,0,-0.065036364,0.397366475913712,0.166309332357774,0.436324191728514,0.436324191728514
33,239,26.16666667,0,0,-0.003563636,0.287284952073928,0.127221400467138,0.585493647458934,0.287284952073928
33,243,26.27777778,0,0,0.043654545,0.524391901568398,0.294861867700582,0.18074623073102,0.524391901568398
33,250,26.38888889,0,0,-0.003563636,0.521192499996856,0.280852593191001,0.197954906812144,0.521192499996856
33,255,26.22222222,0,0,-0.145218182,0.508748186525881,0.285867010071651,0.205384803402467,0.205384803402467
33,259,25.61111111,1,0,0.061472727,0.300294918900724,0.198060624338785,0.501644456760492,0.198060624338785
33,263,25.91666667,1,0,-0.0588,0.367133931886672,0.202667963896228,0.4301981042171,0.4301981042171
33,266,26.11111111,1,0,0.013363636,0.257768821853573,0.141289594994881,0.600941583151546,0.257768821853573
33,269,26.13888889,0,0,-0.032072727,0.501965739955085,0.299475857840147,0.198558402204768,0.501965739955085
33,272,26.25,0,0,0.0392,0.525802670594896,0.297767572524229,0.176429756880875,0.525802670594896
33,282,26.11111111,1,0,-0.0588,0.463775517779082,0.338555475872382,0.197669006348536,0.197669006348536
33,286,26.0,1,0,-0.003563636,0.252699942134722,0.157661605019292,0.589638452845986,0.252699942134722
33,289,25.94444444,1,0,0.074836364,0.457128124799227,0.37247240869481,0.170399466505962,0.37247240869481
33,293,26.11111111,1,0,0.036527273,0.39086372058213,0.21816162872372,0.390974650694151,0.39086372058213
33,296,26.36111111,0,0,0.116709091,0.53022330805129,0.289876024891499,0.17990066705721,0.289876024891499
33,300,27.47222222,0,0,-0.116709091,0.381500065862217,0.121234508270828,0.497265425866956,0.497265425866956
33,304,27.86111111,0,0,-0.037418182,0.298615828687151,0.112110411674393,0.589273759638456,0.298615828687151
33,307,27.97222222,0,0,0.021381818,0.542810718634152,0.28824555656993,0.168943724795918,0.542810718634152
33,311,27.61111111,0,0,-0.069490909,0.521113919730214,0.300089722009458,0.178796358260327,0.178796358260327
33,314,27.16666667,0,0,0.007127273,0.307278352225589,0.148742502240846,0.543979145533565,0.307278352225589
33,318,26.75,0,0,0.022272727,0.513683658540535,0.323630320013863,0.162686021445602,0.513683658540535
33,320,26.61111111,1,0,0.051672727,0.488372277252496,0.343169007736398,0.168458715011106,0.343169007736398
