driver_tag,timestamp,gps_speed,no_of_veh_det,overspeeding,acc_Z,at_estimates.nor,at_estimates.acc,at_estimates.brk,at_estimates.chosen
41,15,23.22222222,0,0,0.096218182,0.0483438769271253,0.549025571657911,0.402630551414964,0.549025571657911
41,15,23.22222222,0,0,0.096218182,0.238207725564404,0.38891866554839,0.372873608887206,0.38891866554839
41,26,22.97222222,1,0,0.100672727,0.211769756068513,0.451449585167438,0.33678065876405,0.451449585167438
41,27,23.08333333,1,0,0.175509091,0.220053894355953,0.436014247206084,0.343931858437963,0.436014247206084
41,28,23.25,2,0,-0.052563636,0.179963059895858,0.392788659942555,0.427248280161587,0.427248280161587
41,29,23.36111111,2,0,0.095327273,0.151616899362211,0.304245224934194,0.544137875703595,0.304245224934194
41,30,23.66666667,2,0,0.062363636,0.200769055657256,0.426001455462889,0.373229488879855,0.426001455462889
41,31,23.66666667,2,0,0.139872727,0.143429423695418,0.554555209259486,0.302015367045096,0.554555209259486
41,32,23.77777778,1,0,0.094436364,0.212184533718425,0.4111011641662,0.376714302115375,0.4111011641662
41,32,24.0,1,0,0.094436364,0.217209404798987,0.412686922181364,0.370103673019649,0.412686922181364
41,42,25.86111111,2,0,0.245890909,0.238686463710318,0.332143157097896,0.429170379191786,0.332143157097896
41,45,26.83333333,0,0,0.069490909,0.256899377315448,0.262931747835774,0.480168874848778,0.262931747835774
41,46,27.61111111,0,0,-0.065036364,0.269220837883054,0.286163431741476,0.44461573037547,0.44461573037547
41,46,27.61111111,0,0,-0.065036364,0.189974381982759,0.227906054633471,0.582119563383771,0.582119563383771
41,48,28.02777778,0,0,-0.082854545,0.187155074733487,0.196115671979584,0.616729253286929,0.616729253286929
41,49,28.0,0,0,-0.185309091,0.182609517986646,0.20825786215623,0.609132619857123,0.609132619857123
41,49,28.0,0,0,-0.185309091,0.193078616964883,0.227931154998052,0.578990228037066,0.578990228037066
41,51,28.63888889,0,0,-0.008909091,0.2115284615115,0.220524836881645,0.567946701606855,0.2115284615115
41,51,28.63888889,0,0,-0.008909091,0.333283152771681,0.509309374352445,0.157407472875873,0.333283152771681
41,53,27.97222222,0,0,0.067709091,0.300205231930845,0.580119752185568,0.119675015883587,0.580119752185568
41,54,28.11111111,0,0,0.001781818,0.278325381651719,0.352867352863568,0.368807265484713,0.278325381651719
41,55,28.11111111,0,0,-0.131854545,0.329306873211051,0.485718631030308,0.18497449575864,0.18497449575864
41,56,27.38888889,0,0,-0.1666,0.190048717228125,0.27427136868693,0.535679914084946,0.535679914084946
