driver_tag,timestamp,gps_speed,no_of_veh_det,overspeeding,acc_Z,at_estimates.nor,at_estimates.acc,at_estimates.brk,at_estimates.chosen
43,10,23.77777778,0,0,-0.131854545,0.0608851320108575,0.508223325696855,0.430891542292287,0.430891542292287
43,12,24.16666667,1,0,0.232527273,0.193904807501481,0.287606329023265,0.518488863475253,0.287606329023265
43,14,24.33333333,1,0,-0.296672727,0.205174766107451,0.248295163705145,0.546530070187404,0.546530070187404
43,16,24.0,1,0,-0.084636364,0.1899671045833,0.302080805941179,0.507952089475521,0.507952089475521
43,18,22.27777778,1,0,0.287763636,0.183761015058612,0.470754557288002,0.345484427653386,0.470754557288002
43,20,22.19444444,1,0,0.227181818,0.235946194673039,0.376139476053143,0.387914329273818,0.376139476053143
43,22,22.91666667,1,0,0.121163636,0.254143088443552,0.284448799902151,0.461408111654297,0.284448799902151
43,26,24.25,0,0,-0.017818182,0.271131422949937,0.209851662257481,0.519016914792582,0.271131422949937
43,28,24.83333333,0,0,-0.1568,0.367831048534764,0.391901783174047,0.240267168291189,0.240267168291189
43,30,25.02777778,0,0,-0.015145455,0.212316956201561,0.210383179010226,0.577299864788212,0.212316956201561
43,32,24.91666667,0,0,0.087309091,0.350546062625161,0.495032075656767,0.154421861718072,0.495032075656767
43,34,25.13888889,0,0,0.081072727,0.298544361752982,0.316872040437759,0.384583597809258,0.316872040437759
43,36,25.38888889,0,0,-0.179072727,0.275953230888784,0.259389919731099,0.464656849380117,0.464656849380117
43,38,25.19444444,1,0,0.260145455,0.225244988487673,0.339974518572882,0.434780492939445,0.339974518572882
43,40,25.58333333,1,0,-0.200454545,0.229180234620256,0.240703352808544,0.5301164125712,0.5301164125712
43,42,25.27777778,1,0,0.171945455,0.213003135477008,0.339848787085066,0.447148077437926,0.339848787085066
43,44,26.11111111,1,0,0.074836364,0.263204727606196,0.292096742458262,0.444698529935541,0.292096742458262
43,46,27.22222222,1,0,-0.185309091,0.253265121940057,0.236597595516894,0.51013728254305,0.51013728254305
43,48,27.44444444,1,0,0.031181818,0.210440765799794,0.262532132056851,0.527027102143355,0.210440765799794
43,49,27.66666667,0,0,-0.157690909,0.377675896633244,0.406949000310447,0.215375103056308,0.215375103056308
43,51,27.66666667,0,0,0.165709091,0.258474765187458,0.260709233716683,0.480816001095859,0.260709233716683
43,53,27.83333333,0,0,-0.298454545,0.277076559066837,0.221632814766269,0.501290626166894,0.501290626166894
