driver_tag,timestamp,gps_speed,no_of_veh_det,overspeeding,acc_Z,at_estimates.nor,at_estimates.acc,at_estimates.brk,at_estimates.chosen
32,13,22.38888889,0,0,-1.257072727,0.0217945222105492,0.450873327312035,0.527332150477415,0.527332150477415
32,15,22.02777778,1,0,-0.462381818,0.095810610735023,0.45310558777388,0.451083801491097,0.451083801491097
32,16,23.25,1,0,-1.711436364,0.0175442706496188,0.0225970688034848,0.959858660546896,0.959858660546896
32,17,23.5,1,0,-1.095818182,0.0954866492381693,0.338462426183037,0.566050924578794,0.566050924578794
32,18,23.88888889,2,0,-0.667290909,0.083663599386771,0.296458899605614,0.619877501007615,0.619877501007615
32,19,24.77777778,2,0,-0.759945455,0.0602486867793055,0.139650555094226,0.800100758126469,0.800100758126469
32,21,26.41666667,2,0,-0.801818182,0.0623047723017281,0.113716931109723,0.823978296588549,0.823978296588549
32,22,27.13888889,2,0,-0.760836364,0.075167522012047,0.17893858543682,0.745893892551133,0.745893892551133
32,23,27.94444444,2,0,-0.760836364,0.0712812022807016,0.171580605923241,0.757138191796057,0.757138191796057
32,24,28.72222222,1,0,-0.735890909,0.0761302899566767,0.165522474207104,0.758347235836219,0.758347235836219
32,25,28.91666667,0,0,-0.633436364,0.0888183111648969,0.201849697971691,0.709331990863412,0.709331990863412
32,27,30.38888889,1,0,-0.906945455,0.055702852993788,0.092684573656962,0.85161257334925,0.85161257334925
32,28,30.47222222,1,0,-0.416945455,0.111027153855339,0.341500649390917,0.547472196753744,0.547472196753744
32,29,30.97222222,1,0,-0.363490909,0.0913258024510512,0.188907815831145,0.719766381717804,0.719766381717804
32,30,31.44444444,1,0,-0.226290909,0.101106730900744,0.207439887553688,0.691453381545568,0.691453381545568
32,32,32.44444444,1,0,-0.368836364,0.0827484356539563,0.124533726046608,0.792717838299436,0.792717838299436
32,33,32.80555556,1,0,-0.628090909,0.0827065765006265,0.137358387008216,0.779935036491158,0.779935036491158
32,34,32.66666667,1,0,-0.346563636,0.123410965748945,0.288997192994001,0.587591841257054,0.587591841257054
32,35,32.66666667,1,0,0.367945455,0.153386624262676,0.393547448335889,0.453065927401436,0.393547448335889
32,40,35.38888889,0,1,0.598690909,0.154216972228347,0.111679401084933,0.734103626686719,0.111679401084933
32,41,35.94444444,0,1,0.501581818,0.152641818950407,0.168842611826522,0.678515569223071,0.168842611826522
32,42,36.47222222,0,1,0.465054545,0.162606671872393,0.182351447446477,0.655041880681129,0.182351447446477
32,44,37.16666667,0,1,-0.066818182,0.114975772542474,0.0977036564478172,0.787320571009709,0.787320571009709
32,45,37.19444444,0,1,0.230745455,0.12033125108919,0.148737547355318,0.730931201555493,0.148737547355318
32,46,37.36111111,0,1,0.037418182,0.156949019930819,0.175071665406739,0.667979314662443,0.156949019930819
32,47,37.69444444,0,1,0.200454545,0.279095063547853,0.391578912912064,0.329326023540083,0.391578912912064
32,48,38.22222222,0,1,-0.204909091,0.135917986478141,0.121849992654673,0.742232020867186,0.742232020867186
32,49,38.11111111,0,1,-0.407145455,0.0853988306718497,0.0860037678477033,0.828597401480447,0.828597401480447
32,54,37.58333333,0,1,-0.857054545,0.070770571794072,0.0732481252227819,0.855981302983146,0.855981302983146
32,55,37.61111111,0,1,-1.052163636,0.08252400677534,0.0816428690834661,0.835833124141194,0.835833124141194
32,56,37.08333333,0,1,-1.249945455,0.0705345623903719,0.11356607030441,0.815899367305218,0.815899367305218
32,57,36.66666667,1,1,-1.168872727,0.0800653702999014,0.170915842110916,0.749018787589182,0.749018787589182
32,58,36.19444444,1,1,-0.677090909,0.109613624618652,0.261555852991424,0.628830522389924,0.628830522389924
32,59,36.33333333,1,1,-1.037909091,0.0571536236258948,0.0741508795750581,0.868695496799047,0.868695496799047
32,61,35.80555556,2,1,-1.290036364,0.0673338856582312,0.120064010832623,0.812602103509146,0.812602103509146
32,62,35.25,2,1,-1.078,0.0951720716103757,0.20591300222297,0.698914926166655,0.698914926166655
32,63,34.86111111,2,1,-1.132345455,0.0761327334917704,0.142016521628895,0.781850744879334,0.781850744879334
32,64,34.58333333,1,1,-0.8036,0.10297632851172,0.191492577721245,0.705531093767036,0.705531093767036
32,65,34.44444444,1,1,-0.194218182,0.121806694870331,0.244903385991372,0.633289919138297,0.633289919138297
32,67,35.77777778,1,1,0.1176,0.0918107644027845,0.104705924824474,0.803483310772741,0.104705924824474
32,68,36.52777778,1,1,0.032963636,0.128650963866285,0.194833431514982,0.676515604618733,0.128650963866285
32,69,37.36111111,1,1,-0.357254545,0.210779496316393,0.253267029194843,0.535953474488765,0.535953474488765
32,74,38.55555556,0,1,-0.657490909,0.0666986222817979,0.044448379431048,0.888852998287154,0.888852998287154
32,75,38.41666667,0,1,-0.924763636,0.0824889997048312,0.0799871706320241,0.837523829663145,0.837523829663145
32,76,38.13888889,0,1,-0.969309091,0.100019960944332,0.111441962451596,0.788538076604072,0.788538076604072
32,78,37.58333333,0,1,-0.841018182,0.114789618044024,0.151015612069221,0.734194769886755,0.734194769886755
32,79,37.41666667,0,1,-0.743909091,0.106976479832448,0.126081023152082,0.766942497015469,0.766942497015469
32,80,37.25,0,1,-0.611163636,0.109186421431189,0.131326988074225,0.759486590494586,0.759486590494586
32,84,37.13888889,0,1,-0.318054545,0.121839823458278,0.154854555382916,0.723305621158806,0.723305621158806
32,85,37.5,0,1,-0.359036364,0.0901586833339365,0.0868272477166858,0.823014068949378,0.823014068949378
32,86,37.86111111,0,1,-0.245890909,0.1044313237686,0.105538979866559,0.790029696364842,0.790029696364842
32,88,38.66666667,0,1,-0.554145455,0.0706157933791689,0.0516890820433105,0.877695124577521,0.877695124577521
32,89,38.77777778,0,1,-0.765290909,0.0854087984112889,0.0780328642785652,0.836558337310146,0.836558337310146
32,90,38.55555556,0,1,-0.8428,0.0987154676277646,0.105070194691673,0.796214337680563,0.796214337680563
32,91,38.27777778,0,1,-0.847254545,0.104127014437926,0.11701060021209,0.778862385349984,0.778862385349984
32,93,37.77777778,0,1,-0.839236364,0.105235476898722,0.12862367685285,0.766140846248427,0.766140846248427
32,94,37.44444444,0,1,-0.549690909,0.125646292246846,0.167189405545181,0.707164302207973,0.707164302207973
32,95,37.08333333,0,1,-0.187090909,0.130425105655194,0.182402735351799,0.687172158993006,0.687172158993006
32,96,37.30555556,0,1,-0.161254545,0.0962029545554979,0.0995157674181981,0.804281278026304,0.804281278026304
32,97,37.47222222,0,1,-0.549690909,0.0677798902760605,0.0596449712078516,0.872575138516088,0.872575138516088
32,99,36.94444444,0,1,-0.242327273,0.126479251264278,0.181810317215316,0.691710431520406,0.691710431520406
32,100,36.75,0,1,0.054345455,0.121116896233144,0.159597210167795,0.719285893599061,0.159597210167795
32,101,37.0,0,1,-0.332309091,0.134907320157455,0.136260557140633,0.728832122701912,0.728832122701912
32,102,36.86111111,0,1,-0.490890909,0.0842900040667216,0.0904418186244087,0.82526817730887,0.82526817730887
32,103,36.58333333,0,1,-0.475745455,0.0977626649173446,0.118165177778565,0.78407215730409,0.78407215730409
32,104,36.33333333,0,1,-0.485545455,0.0805781047165158,0.124532915772761,0.794888979510724,0.794888979510724
32,106,35.88888889,1,1,-0.281527273,0.095872547291727,0.184101507580955,0.720025945127318,0.720025945127318
32,108,35.77777778,1,1,-0.383981818,0.0681226075922727,0.117315814891143,0.814561577516585,0.814561577516585
32,109,35.63888889,1,1,-0.5978,0.0576176371646163,0.107032770869469,0.835349591965915,0.835349591965915
32,111,35.36111111,1,1,-0.569290909,0.0728830888582673,0.149152078009836,0.777964833131896,0.777964833131896
32,112,35.02777778,1,1,-0.367054545,0.0881987925036502,0.178780597910214,0.733020609586136,0.733020609586136
32,113,34.83333333,1,1,0.051672727,0.106546805580043,0.209138758151407,0.68431443626855,0.209138758151407
32,114,35.19444444,1,1,0.307363636,0.163974199153854,0.290236326924886,0.54578947392126,0.290236326924886
32,116,36.05555556,1,1,-0.445454545,0.0695692383324374,0.0872187666876436,0.843211994979919,0.843211994979919
