driver_tag,timestamp,gps_speed,no_of_veh_det,overspeeding,acc_Z,at_estimates.nor,at_estimates.acc,at_estimates.brk,at_estimates.chosen
23,25,18.94444444,0,0,0.390218182,0.0443281119558123,0.45364740125564,0.502024486788548,0.45364740125564
23,26,20.16666667,0,0,0.046327273,0.181797048985967,0.159799715120345,0.658403235893688,0.159799715120345
23,28,22.77777778,0,0,0.006236364,0.220741943755062,0.136887125633081,0.642370930611857,0.220741943755062
23,29,24.08333333,0,0,-0.409818182,0.320019628382374,0.264169988907717,0.41581038270991,0.41581038270991
23,30,24.33333333,0,0,-1.081563636,0.0971191945305691,0.0713823608605992,0.831498444608832,0.831498444608832
23,32,23.63888889,0,0,-0.0686,0.242112516274866,0.468756510939354,0.289130972785781,0.289130972785781
23,33,24.25,0,0,0.018709091,0.168549069659522,0.153979111881929,0.677471818458549,0.168549069659522
23,35,24.33333333,0,0,0.122945455,0.335368277125804,0.469639325999792,0.194992396874404,0.469639325999792
23,43,25.91666667,1,0,-0.424072727,0.182346612724842,0.131273418109688,0.686379969165469,0.686379969165469
23,45,25.44444444,2,0,0.138981818,0.196631967123453,0.402692315011941,0.400675717864606,0.402692315011941
23,46,25.47222222,3,0,0.1764,0.219751820879022,0.421261385899192,0.358986793221786,0.421261385899192
23,48,25.52777778,3,0,0.155909091,0.215763984794858,0.405117799495018,0.379118215710124,0.405117799495018
23,50,25.72222222,3,0,0.052563636,0.212758089484005,0.370843352494858,0.416398558021137,0.370843352494858
23,51,25.63888889,3,0,-0.080181818,0.208084732961949,0.389158726337338,0.402756540700713,0.402756540700713
23,52,25.58333333,3,0,-0.270836364,0.129273324932881,0.204366436523872,0.666360238543247,0.666360238543247
23,54,25.25,3,0,-0.014254545,0.163091854236251,0.337400771835416,0.499507373928334,0.163091854236251
23,55,25.19444444,3,0,-0.100672727,0.251402572461593,0.556500979572939,0.192096447965468,0.192096447965468
23,57,24.97222222,3,0,0.032963636,0.153326520127043,0.29349113156131,0.553182348311647,0.153326520127043
23,58,24.88888889,3,0,0.145218182,0.247449450293881,0.599517961397871,0.153032588308249,0.599517961397871
23,59,25.13888889,3,0,0.072163636,0.211919932035445,0.372730473063313,0.415349594901242,0.372730473063313
23,60,25.33333333,3,0,-0.113145455,0.20616204569596,0.347597085068692,0.446240869235348,0.446240869235348
23,61,25.27777778,2,0,-0.158581818,0.147633705097465,0.21392096159523,0.638445333307306,0.638445333307306
23,63,24.88888889,2,0,-0.142545455,0.15334449507842,0.251989793247309,0.594665711674271,0.594665711674271
23,64,24.63888889,2,0,-0.098890909,0.153587925358578,0.247241842177542,0.59917023246388,0.59917023246388
23,65,24.30555556,2,0,-0.016927273,0.15535677743709,0.26254014617294,0.58210307638997,0.15535677743709
23,67,23.97222222,2,0,0.037418182,0.257896831524118,0.577177320381097,0.164925848094784,0.257896831524118
23,68,23.97222222,2,0,0.021381818,0.269347844787261,0.533530722516855,0.197121432695883,0.269347844787261
23,70,23.02777778,1,0,-0.037418182,0.254149762328537,0.576603845838483,0.16924639183298,0.254149762328537
23,71,22.88888889,2,0,-0.160363636,0.257440213885273,0.524691445645989,0.217868340468738,0.217868340468738
23,73,21.63888889,3,0,0.405363636,0.158442825154401,0.503381520438101,0.338175654407497,0.503381520438101
23,84,27.80555556,1,0,-0.124727273,0.114890029282515,0.0218529203916158,0.863257050325869,0.863257050325869
23,86,27.97222222,1,0,0.112254545,0.198859881348412,0.240915099269645,0.560225019381943,0.240915099269645
23,88,28.58333333,1,0,-0.004454545,0.262903263897374,0.275566475340878,0.461530260761748,0.262903263897374
23,89,29.11111111,1,0,-0.111363636,0.346781783484015,0.420615212985814,0.232603003530171,0.232603003530171
23,91,29.08333333,1,0,-0.062363636,0.189684050000992,0.214531579986842,0.595784370012166,0.595784370012166
23,92,29.25,1,0,0.066818182,0.197692323986919,0.217961772481808,0.584345903531273,0.217961772481808
23,94,29.66666667,1,0,0.057909091,0.283776615462751,0.313419237167456,0.402804147369793,0.313419237167456
23,95,29.94444444,1,0,-0.099781818,0.272837240752105,0.290429545196255,0.43673321405164,0.43673321405164
23,97,30.13888889,1,0,-0.321618182,0.165477537444943,0.150574165884785,0.683948296670272,0.683948296670272
