driver_tag,timestamp,gps_speed,no_of_veh_det,overspeeding,acc_Z,at_estimates.nor,at_estimates.acc,at_estimates.brk,at_estimates.chosen
12,9,27.11111111,0,0,0.011581818,0.0712889129151033,0.641668274078812,0.287042813006085,0.0712889129151033
12,11,28.27777778,1,0,0.016927273,0.372579396555061,0.485864478750889,0.14155612469405,0.372579396555061
12,12,28.30555556,1,0,0.265490909,0.289198378855305,0.636951826134486,0.0738497950102096,0.636951826134486
12,14,29.25,1,0,0.067709091,0.289457830987892,0.36549142346655,0.345050745545558,0.36549142346655
12,14,29.86111111,1,0,0.067709091,0.299439242387972,0.438343545957235,0.262217211654793,0.438343545957235
12,15,29.86111111,1,0,-0.006236364,0.286087155425922,0.472846301179235,0.241066543394843,0.286087155425922
12,16,30.30555556,1,0,-0.014254545,0.350019549684639,0.539946706985138,0.110033743330223,0.350019549684639
12,17,31.02777778,1,0,0.075727273,0.389188782428853,0.506880750581202,0.103930466989946,0.506880750581202
12,18,31.27777778,1,0,0.075727273,0.332143476800044,0.437983934980814,0.229872588219142,0.437983934980814
12,19,32.25,1,0,0.0294,0.366491144818374,0.355191995851949,0.278316859329676,0.366491144818374
12,23,35.61111111,1,1,0.105127273,0.484005472919912,0.220635603261828,0.295358923818261,0.220635603261828
12,24,35.61111111,2,1,0.047218182,0.328960711831628,0.351047063287448,0.319992224880924,0.351047063287448
12,28,37.13888889,0,1,-0.086418182,0.377405476589423,0.174744471608996,0.447850051801581,0.447850051801581
12,29,37.27777778,0,1,-0.145218182,0.27146319774894,0.162188458222394,0.566348344028667,0.566348344028667
12,30,37.11111111,0,1,-0.320727273,0.257754488520094,0.160076793764289,0.582168717715617,0.582168717715617
12,32,37.11111111,0,1,0.043654545,0.325614642130382,0.246936047196131,0.427449310673487,0.325614642130382
12,33,36.88888889,1,1,-0.114036364,0.375285523483589,0.463617513002568,0.161096963513843,0.161096963513843
12,34,36.83333333,2,1,0.187981818,0.264007510717318,0.307562924572767,0.428429564709915,0.307562924572767
12,36,37.44444444,1,1,0.148781818,0.358741555898909,0.285959355924007,0.355299088177084,0.285959355924007
12,40,38.41666667,0,1,0.063254545,0.405206433631322,0.210645721135306,0.384147845233372,0.210645721135306
12,41,38.72222222,0,1,-0.008909091,0.409018110845247,0.25554774238693,0.335434146767823,0.409018110845247
12,42,38.97222222,1,1,0.020490909,0.444044611396612,0.417600150867556,0.138355237735832,0.444044611396612
12,44,39.13888889,1,1,0.059690909,0.462185299255903,0.406252206858519,0.131562493885579,0.406252206858519
12,45,39.13888889,0,1,-0.041872727,0.41217942848331,0.267930090988481,0.319890480528209,0.41217942848331
12,46,39.72222222,0,1,-0.031181818,0.511608620346646,0.335481519183225,0.152909860470129,0.511608620346646
12,48,39.86111111,0,1,0.095327273,0.497764277657175,0.38238982741447,0.119845894928355,0.38238982741447
12,49,39.97222222,0,1,0.046327273,0.428105970285281,0.266365128813209,0.305528900901509,0.266365128813209
12,50,39.08333333,0,1,0.023163636,0.407091958768567,0.346041765225902,0.246866276005531,0.407091958768567
12,52,40.16666667,0,1,0.006236364,0.530950899367494,0.294611815052809,0.174437285579696,0.530950899367494
12,53,40.16666667,0,1,-0.018709091,0.497334486757431,0.36742237774321,0.135243135499358,0.497334486757431
12,55,40.16666667,0,1,-0.246781818,0.495128642659946,0.336830541588263,0.168040815751791,0.168040815751791
12,55,40.16666667,0,1,-0.246781818,0.313942738907104,0.176526303710906,0.509530957381989,0.509530957381989
12,56,39.55555556,0,1,-0.081963636,0.335895121834411,0.243270266822228,0.420834611343361,0.420834611343361
12,57,39.44444444,0,1,-0.061472727,0.310630321153712,0.186762969441248,0.502606709405041,0.502606709405041
12,59,38.47222222,0,1,0.0588,0.320317796596181,0.261579104245017,0.418103099158802,0.261579104245017
12,60,38.36111111,0,1,0.140763636,0.412497842210263,0.314999593753985,0.272502564035753,0.314999593753985
12,61,38.61111111,0,1,3.09e-18,0.40415852824561,0.244877609779386,0.350963861975004,0.40415852824561
12,63,38.27777778,0,1,0.033854545,0.463927974195453,0.412791688480779,0.123280337323768,0.463927974195453
12,64,38.08333333,0,1,0.005345455,0.468682017661243,0.393404171417393,0.137913810921364,0.468682017661243
12,65,37.77777778,0,1,-0.012472727,0.460936067042604,0.40543858168038,0.133625351277015,0.460936067042604
12,67,37.72222222,0,1,-0.123836364,0.469386768418177,0.372442561594779,0.158170669987044,0.158170669987044
12,68,36.94444444,0,1,-0.097109091,0.292874421072236,0.231373133572947,0.475752445354817,0.475752445354817
12,70,36.94444444,0,1,0.187090909,0.319733552531324,0.227991542641732,0.452274904826944,0.227991542641732
12,71,37.16666667,0,1,0.192436364,0.403093387863458,0.275956190838726,0.320950421297817,0.275956190838726
12,72,37.41666667,0,1,0.142545455,0.40065046275639,0.263491482024472,0.335858055219138,0.263491482024472
12,74,37.38888889,0,1,-0.042763636,0.385352538736802,0.258376871755002,0.356270589508196,0.385352538736802
12,74,37.38888889,0,1,-0.042763636,0.468558531559117,0.387725148973148,0.143716319467735,0.468558531559117
12,75,37.47222222,0,1,-0.048109091,0.472434936276648,0.380246006376231,0.147319057347122,0.472434936276648
12,76,37.5,0,1,-0.048109091,0.450838200764106,0.402981252301476,0.146180546934418,0.450838200764106
12,78,37.36111111,1,1,-0.084636364,0.401486672076331,0.45722684377414,0.141286484149529,0.141286484149529
12,79,36.69444444,1,1,-0.072163636,0.253952855639374,0.260008229184437,0.486038915176189,0.486038915176189
12,81,36.44444444,1,1,0.032072727,0.26211201324399,0.247126593052614,0.490761393703396,0.26211201324399
12,82,36.44444444,1,1,0.163036364,0.405991562263183,0.469782290681228,0.12422614705559,0.469782290681228
12,86,36.94444444,0,1,-0.001781818,0.382603487630229,0.227880584367113,0.389515928002658,0.382603487630229
12,88,37.22222222,0,1,0.048109091,0.477389245723286,0.375642051559718,0.146968702716996,0.375642051559718
12,89,37.33333333,0,1,0.032963636,0.402776751093166,0.279191099139973,0.318032149766861,0.402776751093166
12,90,37.36111111,0,1,0.028509091,0.469951914066667,0.384507627276321,0.145540458657012,0.469951914066667
12,92,37.41666667,0,1,-0.000890909,0.47183936131176,0.37784524150766,0.15031539718058,0.47183936131176
12,93,37.38888889,0,1,-0.001781818,0.468610009253497,0.388637430272559,0.142752560473943,0.468610009253497
12,93,37.38888889,0,1,-0.001781818,0.469618330726402,0.386733896330176,0.143647772943422,0.469618330726402
12,94,37.52777778,0,1,-0.024054545,0.476119463101106,0.372051955357605,0.151828581541289,0.476119463101106
12,96,37.75,0,1,0.065927273,0.481447135326112,0.382199464445812,0.136353400228075,0.382199464445812
12,97,37.61111111,0,1,0.083745455,0.407370706327037,0.301331970009321,0.291297323663641,0.301331970009321
12,100,38.02777778,0,1,-0.020490909,0.403126574308345,0.240596245691513,0.356277180000142,0.403126574308345
12,100,38.02777778,0,1,-0.020490909,0.476714589924997,0.382511576953032,0.14077383312197,0.476714589924997
12,101,38.11111111,0,1,-0.030290909,0.480752344285806,0.374270481504865,0.144977174209328,0.480752344285806
12,103,38.11111111,0,1,-0.030290909,0.477661099891784,0.381939252582069,0.140399647526147,0.477661099891784
12,107,37.83333333,0,1,0.059690909,0.462615002997238,0.418344530165385,0.119040466837377,0.418344530165385
12,108,37.86111111,0,1,-0.015145455,0.40329173635194,0.272179407698433,0.324528855949627,0.40329173635194
12,109,37.66666667,0,1,-0.015145455,0.4649894615017,0.399663407022,0.1353471314763,0.4649894615017
12,111,37.44444444,0,1,-0.092654545,0.462556649850474,0.390183676746834,0.147259673402692,0.147259673402692
12,112,37.27777778,0,1,0.0294,0.304315942063743,0.208205534629636,0.487478523306621,0.304315942063743
12,113,37.33333333,0,1,-0.008909091,0.471042407514252,0.376805617853203,0.152151974632545,0.471042407514252
12,115,37.25,0,1,0.013363636,0.465445110384993,0.396826235790111,0.137728653824896,0.465445110384993
12,119,37.44444444,0,1,0.0196,0.477993400189664,0.372333859170018,0.149672740640318,0.477993400189664
12,119,37.44444444,0,1,0.0196,0.471103629318324,0.385556605787349,0.143339764894327,0.471103629318324
12,120,37.83333333,0,1,-0.070381818,0.487118884408304,0.341051683863878,0.171829431727818,0.171829431727818
12,121,37.83333333,0,1,0.024945455,0.305148953047416,0.192530121142341,0.502320925810243,0.305148953047416
12,123,37.91666667,0,1,-0.192436364,0.47634043762425,0.342030097521706,0.181629464854044,0.181629464854044
12,124,37.69444444,0,1,-0.008018182,0.318489121686372,0.221819702088674,0.459691176224954,0.318489121686372
12,125,37.52777778,0,1,0.042763636,0.465944278201111,0.404710563975163,0.129345157823726,0.465944278201111
12,127,37.36111111,0,1,-0.057018182,0.464776851249813,0.381873990622704,0.153349158127482,0.153349158127482
12,129,37.41666667,0,1,-0.081072727,0.283300173958386,0.169567828840943,0.54713199720067,0.54713199720067
12,132,37.22222222,0,1,-0.063254545,0.290864779831122,0.190851791611851,0.518283428557028,0.518283428557028
12,132,37.22222222,0,1,-0.063254545,0.285645337694951,0.17664218481575,0.537712477489299,0.537712477489299
12,133,37.05555556,0,1,0.004454545,0.295876785423985,0.197855115075414,0.5062680995006,0.295876785423985
12,135,36.83333333,0,1,-0.048109091,0.458369006550008,0.395735127356652,0.14589586609334,0.458369006550008
12,139,36.52777778,1,1,-0.101563636,0.401455141755198,0.458453765797049,0.140091092447754,0.140091092447754
12,139,36.52777778,1,1,-0.101563636,0.253553263952702,0.205343214669749,0.541103521377549,0.541103521377549
12,144,36.36111111,0,1,0.110472727,0.297175854177284,0.231682013402374,0.471142132420342,0.231682013402374
12,146,36.86111111,0,1,0.089090909,0.402053204031265,0.249996440086856,0.34795035588188,0.249996440086856
12,147,37.02777778,0,1,-0.001781818,0.395873918316404,0.259670976787271,0.344455104896325,0.395873918316404
12,150,36.63888889,0,1,-0.183527273,0.45133052153283,0.387106968866871,0.161562509600299,0.161562509600299
12,150,36.63888889,0,1,-0.183527273,0.280908200309388,0.176112371606516,0.542979428084096,0.542979428084096
12,152,35.5,2,1,-0.838345455,0.173296972087672,0.171263339256661,0.655439688655667,0.655439688655667
12,152,34.55555556,2,1,-0.838345455,0.232916985109159,0.296320342386612,0.47076267250423,0.47076267250423
12,153,34.55555556,3,1,-0.213818182,0.252687338129947,0.411565321012048,0.335747340858005,0.335747340858005
12,155,32.58333333,2,0,-0.282418182,0.228466511725828,0.503003462103119,0.268530026171053,0.268530026171053
12,158,30.0,2,0,0.316272727,0.196414555744774,0.693413189704359,0.110172254550867,0.693413189704359
12,159,29.16666667,2,0,0.392,0.27095328088501,0.573274628137,0.155772090977991,0.573274628137
12,161,29.55555556,2,0,0.327854545,0.311720722649316,0.435435811122485,0.252843466228199,0.435435811122485
12,161,29.55555556,2,0,0.327854545,0.303428806303613,0.48279153758576,0.213779656110627,0.48279153758576
12,162,29.91666667,1,0,0.194218182,0.343404724004028,0.380179121367838,0.276416154628134,0.380179121367838
12,169,32.33333333,0,0,0.067709091,0.398661980000172,0.202900432212724,0.398437587787104,0.202900432212724
12,169,32.33333333,0,0,0.067709091,0.38719799835803,0.395926735675835,0.216875265966135,0.395926735675835
12,170,33.08333333,0,0,0.144327273,0.415196684009671,0.348936743199952,0.235866572790377,0.348936743199952
12,172,33.83333333,0,1,0.045436364,0.356693324412871,0.227595331536664,0.415711344050466,0.227595331536664
12,177,36.44444444,0,1,0.015145455,0.367478666758482,0.137104320313901,0.495417012927617,0.367478666758482
12,177,36.44444444,0,1,0.015145455,0.454157646685354,0.39731434242975,0.148528010884896,0.454157646685354
12,179,37.05555556,1,1,-0.128290909,0.429153345220826,0.376440460151937,0.194406194627237,0.194406194627237
12,185,38.13888889,0,1,-0.129181818,0.276033844095183,0.122597551726048,0.601368604178769,0.601368604178769
12,187,38.16666667,0,1,0.0784,0.325840094112047,0.208568990131233,0.46559091575672,0.208568990131233
12,189,37.88888889,0,1,-0.357254545,0.347025531762371,0.239278669785489,0.41369579845214,0.41369579845214
12,191,37.16666667,1,1,-0.3038,0.263104304558815,0.272281899711638,0.464613795729547,0.464613795729547
12,193,35.47222222,1,1,0.141654545,0.274077326934689,0.443269706728672,0.282652966336639,0.443269706728672
12,194,34.75,1,1,-0.105127273,0.316443873925278,0.342150823344612,0.34140530273011,0.34140530273011
12,196,33.77777778,1,1,0.328745455,0.274336905380863,0.375413219792351,0.350249874826786,0.375413219792351
12,198,34.16666667,1,1,0.151454545,0.338697691388114,0.25925488266986,0.402047425942026,0.25925488266986
12,206,36.47222222,0,1,0.049890909,0.367326601366867,0.139004589312751,0.493668809320382,0.139004589312751
12,206,36.77777778,0,1,0.049890909,0.401879324797366,0.267746488674639,0.330374186527995,0.267746488674639
12,209,37.33333333,0,1,-0.151454545,0.384288674943168,0.215988429723438,0.399722895333394,0.399722895333394
12,211,37.66666667,0,1,-0.0392,0.302353108009637,0.175663880915208,0.521983011075155,0.302353108009637
12,219,37.75,0,1,0.129181818,0.476859122630211,0.402743071622985,0.120397805746804,0.402743071622985
12,221,38.05555556,0,1,0.049,0.401563566839101,0.254961055183323,0.343475377977575,0.254961055183323
12,224,38.0,1,1,-0.077509091,0.375445738737102,0.298904259103791,0.325650002159107,0.325650002159107
12,224,38.0,1,1,-0.077509091,0.277235186465589,0.198717036861064,0.524047776673347,0.524047776673347
12,229,37.91666667,0,1,0.015145455,0.307787644835131,0.196183598656742,0.496028756508127,0.307787644835131
12,231,38.0,0,1,-0.049890909,0.481050664156685,0.364685644542699,0.154263691300616,0.481050664156685
12,234,37.86111111,0,1,-0.014254545,0.472360381064384,0.396596146109238,0.131043472826377,0.472360381064384
12,240,37.47222222,0,1,0.053454545,0.449199021032378,0.430561764968822,0.120239213998801,0.430561764968822
12,243,37.05555556,0,1,-0.003563636,0.394580582366893,0.307684241480021,0.297735176153086,0.394580582366893
12,246,36.58333333,1,1,0.050781818,0.408482734027274,0.474269963066116,0.11724730290661,0.474269963066116
12,253,36.25,0,1,0.034745455,0.389988238001914,0.311724527007028,0.298287234991058,0.389988238001914
12,255,35.88888889,0,1,0.096218182,0.442540618778223,0.429980947806738,0.127478433415039,0.429980947806738
12,258,36.25,0,1,-0.130963636,0.369612637796118,0.225778869320443,0.404608492883439,0.404608492883439
12,261,36.19444444,0,1,0.067709091,0.304043684734783,0.214594380915122,0.481361934350095,0.214594380915122
12,266,36.27777778,0,1,-0.010690909,0.387306822989415,0.270500259385489,0.342192917625097,0.387306822989415
12,270,36.77777778,1,1,-0.072163636,0.422564868738761,0.402377840508588,0.175057290752651,0.175057290752651
12,273,36.66666667,1,1,0.119381818,0.26497044862295,0.261249467649739,0.47378008372731,0.261249467649739
