driver_tag,timestamp,gps_speed,no_of_veh_det,overspeeding,acc_Z,at_estimates.nor,at_estimates.acc,at_estimates.brk,at_estimates.chosen
11,13,22.97222222,0,0,-0.1078,0.0914973798004515,0.417542993959111,0.490959626240438,0.490959626240438
11,14,23.75,0,0,-0.523854545,0.174818294278536,0.0661654256536039,0.75901628006786,0.75901628006786
11,15,23.80555556,0,0,-1.002272727,0.181528218451485,0.0811105491588126,0.737361232389703,0.737361232389703
11,17,23.77777778,0,0,-0.181745455,0.36352405136538,0.282690394129156,0.353785554505464,0.353785554505464
11,18,23.66666667,0,0,-0.141654545,0.260770895746261,0.15119783142523,0.588031272828509,0.588031272828509
11,19,23.88888889,0,0,0.130072727,0.292645780101885,0.169085468552862,0.538268751345253,0.169085468552862
11,21,24.16666667,1,0,-0.236090909,0.311983180431291,0.193066301037266,0.494950518531443,0.494950518531443
11,22,24.11111111,1,0,-0.089090909,0.258110337753082,0.189899572515156,0.551990089731762,0.551990089731762
11,23,24.05555556,1,0,0.0098,0.2503572156071,0.181913407838255,0.567729376554645,0.2503572156071
11,25,23.58333333,1,0,-0.175509091,0.406185622087657,0.398710964883776,0.195103413028567,0.195103413028567
11,26,23.33333333,2,0,0.191545455,0.266956631006892,0.269489208880477,0.46355416011263,0.269489208880477
11,27,23.61111111,2,0,-0.002672727,0.312789035547697,0.248581504571416,0.438629459880887,0.312789035547697
11,28,23.36111111,2,0,-0.138981818,0.387549675799672,0.422724788900071,0.189725535300257,0.189725535300257
11,29,23.30555556,2,0,-0.016036364,0.23652680661965,0.206133074699757,0.557340118680593,0.23652680661965
11,30,23.44444444,3,0,0.177290909,0.376054563027768,0.483699538098562,0.14024589887367,0.483699538098562
11,32,23.94444444,3,0,0.425854545,0.341886494831633,0.348513683126473,0.309599822041894,0.348513683126473
11,33,24.69444444,2,0,0.222727273,0.320679456857313,0.21372166543971,0.465598877702977,0.21372166543971
11,35,26.05555556,2,0,-0.147,0.307952470237153,0.14864231702014,0.543405212742707,0.543405212742707
11,37,26.69444444,2,0,-0.133636364,0.243968528353156,0.146889651817531,0.609141819829313,0.609141819829313
11,38,26.91666667,2,0,-0.004454545,0.268278460788783,0.188888621587854,0.542832917623363,0.268278460788783
11,39,27.22222222,1,0,0.015145455,0.470081646816177,0.357759841123996,0.172158512059826,0.470081646816177
11,40,27.44444444,1,0,0.071272727,0.470496360915864,0.368381011040646,0.161122628043491,0.368381011040646
11,41,27.97222222,1,0,0.103345455,0.399528251742705,0.24290245455316,0.357569293704135,0.24290245455316
11,43,28.88888889,1,0,-0.076618182,0.37909177941441,0.183978544862888,0.436929675722702,0.436929675722702
11,44,29.16666667,1,0,-0.214709091,0.25681384540595,0.129159398700635,0.614026755893415,0.614026755893415
11,45,29.05555556,1,0,-0.317163636,0.26864968769809,0.152656609009588,0.578693703292321,0.578693703292321
11,46,28.94444444,1,0,0.083745455,0.338842453522012,0.237211640305855,0.423945906172133,0.237211640305855
11,47,29.25,1,0,0.197781818,0.422331358711501,0.268009587060974,0.309659054227525,0.268009587060974
11,48,29.58333333,1,0,0.013363636,0.391366759213956,0.215948122470602,0.392685118315443,0.391366759213956
11,49,29.72222222,2,0,-0.130072727,0.464909990048958,0.359492962433887,0.175597047517154,0.175597047517154
11,50,29.72222222,2,0,-0.0784,0.287266778144865,0.188124290448392,0.524608931406743,0.524608931406743
11,51,29.52777778,2,0,-0.064145455,0.283219976436447,0.192916268089784,0.523863755473769,0.523863755473769
11,52,29.61111111,2,0,0.258363636,0.324535135183057,0.229352470149561,0.446112394667382,0.229352470149561
11,54,30.58333333,1,0,0.246781818,0.426983396028584,0.200460711417793,0.372555892553622,0.200460711417793
11,55,31.11111111,1,0,-0.004454545,0.417755462378973,0.180323730897122,0.401920806723904,0.417755462378973
11,56,31.11111111,0,0,-0.165709091,0.546710196661389,0.282294447136392,0.170995356202219,0.170995356202219
11,57,31.80555556,0,0,-0.093545455,0.336453668944765,0.116395676109878,0.547150654945357,0.547150654945357
11,59,32.16666667,0,0,-0.148781818,0.324657715494989,0.115113842379837,0.560228442125174,0.560228442125174
11,60,32.41666667,0,0,-0.099781818,0.348889995136619,0.131652888678844,0.519457116184537,0.519457116184537
11,61,32.47222222,0,0,-0.056127273,0.353160209060161,0.139168383687766,0.507671407252073,0.507671407252073
11,62,32.63888889,0,0,0.005345455,0.35617486394651,0.13623389768977,0.50759123836372,0.35617486394651
11,63,32.77777778,0,0,-0.016927273,0.573409870919939,0.282317758258218,0.144272370821844,0.573409870919939
11,65,33.05555556,0,0,-0.092654545,0.578695437127515,0.265456663319659,0.155847899552826,0.155847899552826
11,66,33.11111111,0,0,-0.125618182,0.334747794605188,0.134644647431401,0.530607557963411,0.530607557963411
11,67,32.91666667,1,0,-0.170163636,0.283696054052514,0.183727167269439,0.532576778678047,0.532576778678047
11,68,32.63888889,1,0,-0.0294,0.32628793645012,0.209379744522675,0.464332319027205,0.32628793645012
11,69,32.52777778,1,0,0.073945455,0.523284107322046,0.358418856983652,0.118297035694302,0.358418856983652
11,75,32.55555556,0,0,0.102454545,0.491901192679171,0.221553628956806,0.286545178364023,0.221553628956806
11,76,32.41666667,0,0,-0.002672727,0.474633639389914,0.212790156404166,0.31257620420592,0.474633639389914
11,77,32.27777778,0,0,-0.172836364,0.557400286103621,0.282186378460595,0.160413335435783,0.160413335435783
11,81,31.47222222,1,0,0.067709091,0.3626493069483,0.240949196716789,0.396401496334912,0.240949196716789
11,87,30.44444444,1,0,-0.106909091,0.402159863571731,0.303977280944203,0.293862855484066,0.293862855484066
11,88,30.38888889,1,0,-0.057018182,0.288130540114699,0.181773329975832,0.530096129909468,0.530096129909468
11,89,30.16666667,1,0,0.081072727,0.29511111581773,0.210399611687365,0.494489272494904,0.210399611687365
11,90,30.36111111,0,0,0.116709091,0.420562676199763,0.251037379531638,0.328399944268599,0.251037379531638
11,92,29.72222222,0,0,-0.020490909,0.390242680914021,0.280711732998862,0.329045586087116,0.390242680914021
11,93,29.97222222,1,0,0.320727273,0.423299479120758,0.46229445289309,0.114406067986152,0.46229445289309
11,94,30.27777778,1,0,0.220054545,0.37503330287966,0.253491135263441,0.371475561856899,0.253491135263441
11,96,31.11111111,2,0,-0.037418182,0.38270312754607,0.191673662801209,0.425623209652721,0.38270312754607
11,97,31.16666667,1,0,-0.183527273,0.517360555894288,0.314841198175023,0.167798245930689,0.167798245930689
11,98,31.13888889,1,0,-0.061472727,0.331728432233096,0.176802799219441,0.491468768547463,0.491468768547463
11,99,31.33333333,1,0,-0.081072727,0.3057026777299,0.145543467591114,0.548753854678987,0.548753854678987
11,101,31.5,1,0,0.040981818,0.330415260111726,0.16736329028612,0.502221449602154,0.330415260111726
11,102,31.80555556,1,0,0.026727273,0.528473742422727,0.318650834939373,0.152875422637899,0.528473742422727
11,108,31.77777778,0,0,0.013363636,0.560901566393107,0.297116535183533,0.141981898423361,0.560901566393107
11,128,32.94444444,2,0,-0.081072727,0.55282457701053,0.260477291811419,0.186698131178051,0.186698131178051
11,129,32.66666667,2,0,-0.020490909,0.332823925246326,0.197469018102344,0.469707056651329,0.332823925246326
