driver_tag,timestamp,gps_speed,no_of_veh_det,overspeeding,acc_Z,at_estimates.nor,at_estimates.acc,at_estimates.brk,at_estimates.chosen
13,12,20.80555556,0,0,-0.110472727,0.116885460644017,0.417025826433665,0.466088712922318,0.466088712922318
13,13,21.33333333,0,0,-0.226290909,0.276848944173588,0.0998634580627097,0.623287597763703,0.623287597763703
13,14,21.80555556,0,0,0.012472727,0.345860334712898,0.143647092731897,0.510492572555205,0.345860334712898
13,15,22.61111111,0,0,0.351018182,0.578350427371259,0.294578855929307,0.127070716699434,0.294578855929307
13,16,23.66666667,0,0,0.079290909,0.424887858087437,0.131194793158104,0.443917348754458,0.131194793158104
13,17,24.58333333,0,0,-0.133636364,0.449665632202217,0.142078360038444,0.408256007759339,0.408256007759339
13,18,25.25,0,0,-0.144327273,0.336455176769514,0.104371702874328,0.559173120356158,0.559173120356158
13,25,28.27777778,0,0,-0.042763636,0.326248627265049,0.0497163085554348,0.624035064179517,0.326248627265049
13,26,27.97222222,0,0,-0.131854545,0.59744087513825,0.275700360356814,0.126858764504936,0.126858764504936
13,27,28.0,0,0,-0.335872727,0.348893835439966,0.10548123721458,0.545624927345454,0.545624927345454
13,28,27.72222222,0,0,-0.0098,0.443699169176276,0.182563369185279,0.373737461638445,0.443699169176276
13,29,27.66666667,0,0,0.072163636,0.60437813911371,0.282429355308814,0.113192505577476,0.282429355308814
13,31,27.75,0,0,0.060581818,0.526766425657625,0.197229513387136,0.276004060955238,0.197229513387136
13,32,27.80555556,0,0,0.045436364,0.526876719018124,0.19813175832187,0.274991522660006,0.19813175832187
13,33,27.75,0,0,0.002672727,0.522662879792555,0.200855244377919,0.276481875829526,0.522662879792555
13,34,27.86111111,0,0,0.002672727,0.610409384586528,0.262026735048287,0.127563880365185,0.610409384586528
13,35,28.0,0,0,-0.049890909,0.611362330816124,0.253654298144979,0.134983371038897,0.611362330816124
13,40,28.83333333,1,0,0.033854545,0.616744607798714,0.252358045003921,0.130897347197365,0.616744607798714
13,44,29.47222222,0,0,0.027618182,0.639064291316201,0.224709116894547,0.136226591789253,0.639064291316201
13,45,29.55555556,0,0,0.0392,0.626026918714211,0.256279198490989,0.117693882794799,0.626026918714211
13,46,29.86111111,0,0,0.050781818,0.635531897553461,0.242122212197201,0.122345890249338,0.242122212197201
13,47,29.94444444,0,0,-0.199563636,0.520802625980509,0.163583028750831,0.315614345268659,0.315614345268659
13,49,29.63888889,0,0,0.020490909,0.450068572480766,0.166884882343159,0.383046545176074,0.450068572480766
13,50,29.61111111,0,0,0.052563636,0.623709304376051,0.264340116446138,0.111950579177811,0.264340116446138
13,51,29.75,0,0,0.022272727,0.547231141071033,0.186519429366339,0.266249429562627,0.547231141071033
