driver_tag,timestamp,gps_speed,no_of_veh_det,overspeeding,acc_Z,at_estimates.nor,at_estimates.acc,at_estimates.brk,at_estimates.chosen
63,10,23.02777778,0,0,-0.288654545,0.0664611376634003,0.506290361507015,0.427248500829584,0.427248500829584
63,21,24.91666667,0,0,-0.221836364,0.195557806140694,0.107955026275893,0.696487167583414,0.696487167583414
63,22,25.08333333,0,0,-0.340327273,0.201632545050441,0.16246302468629,0.635904430263269,0.635904430263269
63,24,25.30555556,0,0,-0.143436364,0.242234679392625,0.216910183935997,0.540855136671377,0.540855136671377
63,25,25.41666667,0,0,0.073945455,0.246703721573747,0.228543815690992,0.524752462735261,0.228543815690992
63,27,25.44444444,0,0,0.108690909,0.328886795540735,0.3323752949746,0.338737909484665,0.3323752949746
63,29,25.33333333,0,0,0.056127273,0.319886847764996,0.324879552627789,0.355233599607214,0.324879552627789
63,30,25.33333333,0,0,0.042763636,0.323861100023628,0.324457374877607,0.351681525098765,0.323861100023628
63,32,25.52777778,0,0,-0.246781818,0.387835837949267,0.376635663048769,0.235528499001963,0.235528499001963
63,34,25.41666667,0,0,-0.218272727,0.226693484749885,0.205606015534825,0.56770049971529,0.56770049971529
63,36,25.0,0,0,0.124727273,0.259299012882117,0.294853545081563,0.445847442036319,0.294853545081563
63,38,24.27777778,0,0,-0.050781818,0.295522476517474,0.349524592470192,0.354952931012334,0.354952931012334
63,39,24.5,0,0,0.158581818,0.236825259849483,0.21925419341561,0.543920546734907,0.21925419341561
63,41,24.97222222,0,0,0.287763636,0.335527774811037,0.318022100513315,0.346450124675648,0.318022100513315
63,43,25.27777778,1,0,0.022272727,0.269232788350702,0.285872633273324,0.444894578375974,0.269232788350702
63,45,25.66666667,0,0,0.073945455,0.395767533369017,0.430376976603031,0.173855490027952,0.430376976603031
63,50,26.13888889,1,0,-0.116709091,0.30034017722965,0.276230568609534,0.423429254160816,0.423429254160816
63,51,25.13888889,0,0,-0.083745455,0.229646791371766,0.271600988198854,0.49875222042938,0.49875222042938
63,53,26.11111111,0,0,0.037418182,0.23048885008185,0.157838887156395,0.611672262761755,0.23048885008185
63,54,26.11111111,0,0,0.072163636,0.394253290695706,0.44875665124491,0.156990058059384,0.44875665124491
63,60,26.91666667,1,0,0.004454545,0.321431469993095,0.275245513382694,0.403323016624211,0.321431469993095
63,62,26.80555556,2,0,-0.130963636,0.340690700571793,0.494993490492877,0.164315808935331,0.164315808935331
63,64,26.91666667,1,0,-0.187981818,0.217080000668053,0.195252572246771,0.587667427085177,0.587667427085177
63,65,27.11111111,1,0,-0.104236364,0.234443435821715,0.217468323363855,0.54808824081443,0.54808824081443
63,68,26.63888889,1,0,-0.106909091,0.226981620864554,0.245715169550515,0.527303209584931,0.527303209584931
63,70,26.41666667,1,0,-0.133636364,0.220039004498097,0.223127376430648,0.556833619071255,0.556833619071255
63,71,26.25,0,0,-0.204909091,0.223004548763669,0.189731577458443,0.587263873777888,0.587263873777888
63,73,25.91666667,0,0,0.016036364,0.255894723233341,0.259922230060029,0.48418304670663,0.255894723233341
63,74,25.63888889,0,0,0.006236364,0.380332085204092,0.464913952836298,0.15475396195961,0.380332085204092
63,76,25.33333333,0,0,-0.047218182,0.376597541676366,0.460881478010344,0.16252098031329,0.376597541676366
63,78,25.11111111,0,0,0.224509091,0.371832700359681,0.512485495257536,0.115681804382783,0.512485495257536
63,79,25.0,0,0,0.216490909,0.3213475682257,0.33405741537118,0.34459501640312,0.33405741537118
63,81,25.22222222,0,0,0.270836364,0.331197634281383,0.320337690272099,0.348464675446519,0.320337690272099
